doc,sdg,score_a,score_b,score_c,score_a_norm,score_b_norm,score_c_norm,sc,sc_rank,rank_a,rank_b,rank_c,rc,rc_rank,fuzz,rc2,rc_rank2
wp24_2006,7,8.931154963814432e-05,0.0,0.0,0.0003549523744413087,0.0,0.0,2.9770516546048107e-05,17,12,16,12,13.333333333333334,15,437,544.0001566804658,15
wp24_2006,8,0.12657307922495128,0.12920432289942427,0.5556,0.5271480739044333,0.3191196698762037,1.0,0.27045913404145855,2,4,3,1,2.6666666666666665,2,-853,25.999981071431698,2
wp24_2006,9,0.17030855470849984,0.06084298395156076,0.0,0.7093022591807611,0.1502751031636864,0.0,0.07705051288668686,5,2,7,12,7.0,6,-549,196.99999842550216,7
wp24_2006,10,0.08212600485531026,0.13115352604661382,0.0741,0.34203014549037575,0.3239339752407153,0.13336933045356372,0.09579317696730803,4,6,2,3,3.6666666666666665,3,-817,48.99994729854385,4
wp24_2006,11,0.001372324193695311,0.008415607238659816,0.0,0.0056985806371629665,0.020785572367415562,0.0,0.0032626438107850424,11,11,9,12,10.666666666666666,10,223,346.00006474211386,10
wp24_2006,12,0.14783036782363423,0.08103115940459579,0.0741,0.6156827026712656,0.2001375515818432,0.13336933045356372,0.10098717574274334,3,3,5,3,3.6666666666666665,3,622,43.00000617506044,3
wp24_2006,13,0.0541323980558349,0.0038984062943791795,0.0,0.22543937831276986,0.009628610729023386,0.0,0.01934360145007136,10,8,10,12,10.0,9,-980,307.99986935190606,9
wp24_2006,14,0.0027243624372016275,0.0,0.0,0.011329694097927105,0.0,0.0,0.0009081208124005425,13,10,16,12,12.666666666666666,12,-191,499.9999558850658,12
wp24_2006,15,1.2217546414514233e-05,0.001670745554733934,0.0,3.3863025540247696e-05,0.004126547455295736,0.0,0.0005609877003828161,15,13,14,12,13.0,13,466,509.0002022411834,13
wp24_2006,16,4.294995942057458e-06,0.06822211015163562,0.0,8.663401111892646e-07,0.1685006877579092,0.0,0.02274213504919256,8,16,6,12,11.333333333333334,11,-29,435.9999794144316,11
wp24_2006,17,0.24010549018618843,0.4048773394305233,0.22219999999999998,1.0,1.0,0.39992800575953924,0.2890609432055706,1,1,1,2,1.3333333333333333,1,-966,6.0,1
wp25_2006,1,0.12452708018758656,0.1237169308201181,0.313,0.5143925712660098,0.3839290214713697,1.0,0.1870813370025682,2,3,2,1,2.0,2,675,14.000006675943624,2
wp25_2006,2,0.11133806701462907,0.09387732753861362,0.0229,0.45990899264865637,0.2893610495350425,0.0731629392971246,0.0760384648510809,5,4,3,7,4.666666666666667,4,585,74.00001298150468,4
wp25_2006,3,0.013986374222454169,0.0609058856500518,0.0382,0.057750882847821365,0.18486762307081006,0.12204472843450478,0.03769741995750199,8,11,7,5,7.666666666666667,6,-940,194.99972717407042,7
wp25_2006,4,0.02664987330902067,0.011162317599129098,0.0076,0.11006357212986677,0.02721980506619812,0.02428115015974441,0.015137396969383259,12,9,12,10,10.333333333333334,11,-728,324.999870173667,11
wp25_2006,5,0.003568503853922369,0.006631680940227744,0.0,0.014714845821707748,0.012861265632188711,0.0,0.0034000615980500377,15,13,14,14,13.666666666666666,14,-585,560.9997461138777,14
wp25_2006,6,6.434322044594174e-06,0.002573488126058528,0.0,0.0,0.0,0.0,0.0008599741493677073,17,17,17,14,16.0,17,491,774.0004024324503,17
wp25_2006,7,6.63332241434264e-05,0.003299343751357086,0.0,0.00024744129820768656,0.0023003889748630193,0.0,0.0011218923251668375,16,16,16,14,15.333333333333334,16,391,708.0002778027163,16
wp25_2006,8,0.052004818264132,0.07463115565569726,0.1832,0.2148043983527817,0.22836588732276536,0.5853035143769968,0.10327865797327644,4,7,6,3,5.333333333333333,5,54,94.0000051523617,5
wp25_2006,9,0.06295462989041259,0.01181165062985837,0.015300000000000001,0.2600378752446613,0.02927767786189301,0.04888178913738019,0.030022093506756987,10,6,11,8,8.333333333333334,8,-464,220.99996993583486,8
wp25_2006,10,0.19907522049243767,0.09109959432318535,0.17559999999999998,0.8223496117066683,0.2805578293888134,0.5610223642172524,0.15525827160520767,3,2,4,4,3.3333333333333335,3,406,36.00000113467655,3
wp25_2006,11,0.023243718731877534,0.078948070764939,0.015300000000000001,0.0959928082104596,0.24204709826417622,0.04888178913738019,0.03916392983227218,7,10,5,8,7.666666666666667,6,-204,188.999953019067,6
wp25_2006,12,0.046366031025748045,0.018080403757436834,0.0,0.19151066865669328,0.049144673553891835,0.0,0.02148214492772829,11,8,10,14,10.666666666666666,12,142,360.0000189306643,12
wp25_2006,13,0.0789649640931996,0.04121134141118181,0.0,0.3261762808090895,0.12245147466193926,0.0,0.04005876850146047,6,5,9,14,9.333333333333334,9,-214,301.99999135142195,9
wp25_2006,14,0.011700113930723654,0.003299343751357087,0.0,0.048306382284304165,0.002300388974863022,0.0,0.004999819227360247,13,12,15,14,13.666666666666666,14,-575,564.9997938995224,15
wp25_2006,15,0.0032523580738341206,0.007852438128229864,0.0,0.01340885323241381,0.016730101635367426,0.0,0.003701598734021328,14,14,13,14,13.666666666666666,14,-807,560.9995822256531,13
wp25_2006,16,0.00021586432093459725,0.052789500021713405,0.0382,0.0008651515969937454,0.15914509180643274,0.12204472843450478,0.030401788114216,9,15,8,5,9.333333333333334,9,-508,313.99969040246805,10
wp25_2006,17,0.24207961504289938,0.3181095271308449,0.19079999999999997,1.0,1.0,0.6095846645367411,0.25032971405791477,1,1,1,2,1.3333333333333333,1,256,6.0,1
wp26_2006,1,0.12644538610055203,0.26472097512220044,0.16670000000000001,0.31329859121685905,1.0,0.20004800192007685,0.18595545374091751,2,2,1,2,1.6666666666666667,1,-799,8.999997784702224,1
wp26_2006,2,0.04741823056992538,0.08557126892270908,0.0,0.11748184778371619,0.32325080731969835,0.0,0.04432983316421149,5,7,5,10,7.333333333333333,6,-192,173.99998168515543,6
wp26_2006,3,5.24588815815493e-06,0.16860238886069953,0.0,0.0,0.6369060433646005,0.0,0.056202544916285894,4,17,3,10,10.0,11,559,398.00045771433855,13
wp26_2006,4,0.03006804039020734,0.0297953872637677,0.0,0.07449083139035236,0.11255393438322582,0.0,0.019954475884658346,11,9,9,10,9.333333333333334,9,357,262.0000636007052,8
wp26_2006,5,0.06846550456926559,0.006667891084886423,0.0,0.16963365085726378,0.025188374596340136,0.0,0.025044465218050673,10,6,12,10,9.333333333333334,9,936,280.0000607101034,9
wp26_2006,6,0.0004705477744486725,0.006667891084886423,0.0,0.0011529441933589126,0.025188374596340136,0.0,0.0023794796197783652,14,13,12,10,11.666666666666666,14,-210,412.9999088948282,14
wp26_2006,7,0.0002065222453892739,0.0,0.0,0.0004987308544568477,0.0,0.0,6.88407484630913e-05,17,15,16,10,13.666666666666666,17,-11,580.9999932897681,17
wp26_2006,8,0.0028587171557486316,0.02714784227418044,0.0,0.007070448725477221,0.10255266799938485,0.0,0.010002186476643025,13,12,10,10,10.666666666666666,12,-582,343.99979161108365,11
wp26_2006,9,0.04135374320762642,0.0014288338039042333,0.0,0.10245501102231193,0.005397508842072886,0.0,0.014260859003843551,12,8,15,10,11.0,13,-271,388.9999637690528,12
wp26_2006,10,0.4035823565329824,0.0214325070585635,0.8332999999999999,1.0,0.0809626326310933,1.0,0.41943828786384857,1,1,11,1,4.333333333333333,2,-985,122.99999971420682,2
wp26_2006,11,0.00038317497081858824,0.1760579703759434,0.0,0.0009364482590615427,0.6650699677072115,0.0,0.05881371511558733,3,14,2,10,8.666666666666666,8,416,300.0002151794498,10
wp26_2006,12,0.07792421495017716,0.044770125855665976,0.0,0.19307083332234143,0.16912194371828376,0.0,0.040898113601947714,8,4,7,10,7.0,4,979,165.00002180827687,4
wp26_2006,13,0.020047670244803816,0.08759850320859028,0.0,0.04966194520948533,0.330908811317853,0.0,0.03588205781779803,9,10,4,10,8.0,7,-606,215.99986044999923,7
wp26_2006,14,0.005702134360057551,0.0,0.0,0.014115985078531996,0.0,0.0,0.001900711453352517,15,11,16,10,12.333333333333334,15,-653,476.9998100717609,15
wp26_2006,15,1.5681941350992888e-05,0.0028576676078084667,0.0,2.5858882770044918e-05,0.010795017684145772,0.0,0.0009577831830531532,16,16,14,10,13.333333333333334,16,-600,551.9995738203734,16
wp26_2006,16,0.07737319169571245,0.04667523759420496,0.0,0.19170548518952907,0.17631862217438093,0.0,0.04134947642997247,7,5,6,10,7.0,4,276,161.000011122927,3
wp26_2006,17,0.09767963740277545,0.0300055098819889,0.0,0.24202163338390492,0.11334768568353061,0.0,0.04256171576158812,6,3,8,10,7.0,4,209,173.00000209430456,5
wp27_2006,1,0.15802701468140593,0.22089234807004837,0.3125,0.4045696626355022,1.0,0.908958696916812,0.23047312091715144,2,2,1,2,1.6666666666666667,1,477,9.000001322525039,1
wp27_2006,2,0.0869104798306373,0.06906421105027379,0.0,0.22249710481697435,0.3126600430195638,0.0,0.05199156362697036,5,3,6,11,6.666666666666667,4,901,166.00000896676897,4
wp27_2006,3,0.002751169158064852,0.001272682021810942,0.031200000000000002,0.007032431368619744,0.005761548704291716,0.09075043630017451,0.011741283726625265,12,11,12,4,9.0,9,925,281.0002687157157,10
wp27_2006,4,0.08646612077251577,0.00636341010905471,0.0,0.22135945672329557,0.02880774352145858,0.0,0.030943176960523493,9,4,11,11,8.666666666666666,8,-278,257.99999375310347,9
wp27_2006,5,0.006952242500802481,0.0,0.0,0.017788019653405332,0.0,0.0,0.0023174141669341604,13,10,15,11,12.0,12,-209,445.9999517486371,12
wp27_2006,6,9.233668227160728e-06,0.0,0.0,1.252792344013429e-05,0.0,0.0,3.077889409053576e-06,16,15,15,11,13.666666666666666,16,-690,570.9995791551742,16
wp27_2006,7,0.0016211997190060082,0.0,0.0,0.004139483526631529,0.0,0.0,0.0005403999063353361,14,12,15,11,12.666666666666666,14,324,490.0001161332682,14
wp27_2006,8,0.06730544243077913,0.12955902982035394,0.3125,0.17230428660654803,0.5865256580968969,0.908958696916812,0.16978815741704434,3,6,4,2,4.0,3,668,56.000043103074226,2
wp27_2006,9,0.0857659432691694,0.0481073804244536,0.0,0.2195668622271102,0.21778654102222686,0.0,0.04462444123120767,7,5,8,11,8.0,6,943,210.00003806802602,7
wp27_2006,10,0.3905988137802714,0.04505294357210734,0.34380000000000005,1.0,0.20395882413192673,1.0,0.2598172524507929,1,1,9,1,3.6666666666666665,2,-782,82.9999998608234,3
wp27_2006,11,1.2981027019370382e-05,0.14751798723924162,0.0,2.212191169888572e-05,0.6678275120352353,0.0,0.049176989422087,6,14,3,11,9.333333333333334,11,815,326.0004215715295,11
wp27_2006,12,0.029685177755472702,0.06057966423820084,0.0,0.07598888218454788,0.2742497183242857,0.0,0.030088280664557848,10,9,7,11,9.0,9,52,251.00000925966862,8
wp27_2006,13,0.03144954085130223,0.07330648445631031,0.0,0.08050600471382177,0.3318652053672031,0.0,0.034918675102537516,8,8,5,11,8.0,6,-610,209.99991879410976,6
wp27_2006,14,4.3403305676432735e-06,0.0,0.0,0.0,0.0,0.0,1.4467768558810912e-06,17,17,15,11,14.333333333333334,17,216,635.0001769921753,17
wp27_2006,15,0.00031822348834295415,0.0,0.0,0.0008036036839003793,0.0,0.0,0.00010607449611431804,15,13,15,11,13.0,15,477,515.0002070590306,15
wp27_2006,16,4.577809454498011e-06,0.043525725145934224,0.0,6.079934638023418e-07,0.19704496568677674,0.0,0.014510100985129573,11,16,10,11,12.333333333333334,13,425,477.00030175569066,13
wp27_2006,17,0.052117498926961006,0.15475813385221052,0.0,0.13342011251755176,0.7006043224418725,0.0,0.06895854425972385,4,7,2,11,6.666666666666667,4,-436,173.99995842638435,5
wp28_2006,1,0.06681818733607497,0.05028076863634023,0.0,0.22713578047796676,0.1527386541471049,0.0,0.0390329853241384,5,6,6,9,7.0,5,-618,152.99996009709434,4
wp28_2006,2,0.04866533536397519,0.013909638864561332,0.0,0.16542252380247682,0.042253521126760576,0.0,0.020858324742845505,10,8,10,9,9.0,8,481,245.00006412431478,8
wp28_2006,3,6.59857475688013e-06,0.0,0.0,8.122466828835181e-08,0.0,0.0,2.1995249189600435e-06,16,16,14,9,13.0,16,-979,532.9993046172743,16
wp28_2006,4,0.1102892572344753,0.0,0.0,0.3749219960391035,0.0,0.0,0.0367630857448251,7,4,14,9,9.0,8,73,293.00000165695144,9
wp28_2006,5,0.0001290749178530656,0.009273092576374221,0.0,0.00041645734065200526,0.02816901408450705,0.0,0.003134055831409096,13,13,11,9,11.0,13,-265,370.99988505189356,13
wp28_2006,6,0.07779859267715904,0.0,0.0,0.2644652631541183,0.0,0.0,0.02593286422571968,9,5,14,9,9.333333333333334,10,15,302.00000061129805,10
wp28_2006,7,0.0001441964493604789,0.0,0.0,0.00046786518315949634,0.0,0.0,4.806548312015963e-05,14,11,14,9,11.333333333333334,14,199,398.00005784186783,14
wp28_2006,8,0.1560444367947381,0.32919478646128475,1.0,0.530473374124241,1.0,1.0,0.495079741085341,1,2,1,1,1.3333333333333333,1,-358,5.9999990074133605,1
wp28_2006,9,0.031212872991905914,0.11591365720467774,0.0,0.10609034329209631,0.35211267605633806,0.0,0.04904217673219455,4,9,3,9,7.0,5,293,171.0000521496447,6
wp28_2006,10,0.12970567704814556,0.0463654628818711,0.0,0.44093093510398235,0.14084507042253525,0.0,0.05869037997667222,3,3,7,9,6.333333333333333,3,659,139.00000657870723,3
wp28_2006,11,1.9663509925290952e-05,0.03400133944670547,0.0,4.4497369235323466e-05,0.10328638497652583,0.0,0.01134033431887692,11,15,8,9,10.666666666666666,12,783,370.0004771954549,12
wp28_2006,12,0.06519307373127282,0.051002009170058205,0.0,0.22161097075803246,0.15492957746478875,0.0,0.038731694300443674,6,7,5,9,7.0,5,290,155.00002766305946,5
wp28_2006,13,0.0001364700303338102,0.01622791200865488,0.0,0.00044159809954596546,0.049295774647887314,0.0,0.005454794012996231,12,12,9,9,10.0,11,454,306.00016253414947,11
wp28_2006,14,6.574682655582113e-06,0.0,0.0,0.0,0.0,0.0,2.1915608851940377e-06,17,17,14,9,13.333333333333334,17,481,566.0003940912218,17
wp28_2006,15,1.9725632575043594e-05,0.0,0.0,4.4708564205427264e-05,0.0,0.0,6.575210858347865e-06,15,14,14,9,12.333333333333334,15,957,473.00049550889975,15
wp28_2006,16,0.01965534890910635,0.0880943794755551,0.0,0.06679886163669543,0.267605633802817,0.0,0.03591657612822048,8,10,4,9,7.666666666666667,7,-940,196.99978353638562,7
wp28_2006,17,0.2941549141156866,0.2457369532739168,0.0,1.0,0.7464788732394367,0.0,0.17996395579653446,2,1,2,9,4.0,2,400,86.00000000110903,2
wp29_2006,1,0.0322770282244281,0.015006026739922665,0.0222,0.06624163359154919,0.05085251244593866,0.03121923780059064,0.023161018321450257,7,8,11,5,8.0,6,55,210.00000733559267,6
wp29_2006,2,0.0862150004501474,0.054294724252244214,0.0222,0.17695109261261205,0.18399428367274023,0.03121923780059064,0.0542365749007972,4,3,6,5,4.666666666666667,4,-160,69.99999840767791,4
wp29_2006,3,3.928108534937788e-06,0.0797728311020028,0.0222,3.59317201148506e-08,0.2703346433249969,0.03121923780059064,0.033992253070179244,6,16,4,5,8.333333333333334,7,41,297.00002910200215,7
wp29_2006,4,0.0017361530820253813,0.020733907643251837,0.0,0.003555484566595905,0.07026318923425032,0.0,0.007490020241759072,13,9,10,12,10.333333333333334,8,-777,324.99986153448395,8
wp29_2006,5,0.0015905197155134017,0.005622754615119142,0.0,0.0032565673000274466,0.019054424199118732,0.0,0.0024044247768775146,15,10,13,12,11.666666666666666,12,225,413.00005190571017,11
wp29_2006,6,0.0014532045904311235,0.0026356662258370978,0.0,0.0029747234971189682,0.008931761343336906,0.0,0.0013629569387560738,16,11,15,12,12.666666666666666,16,533,490.0001549723215,15
wp29_2006,7,1.703592206837194e-05,0.0,0.0,2.69401493863382e-05,0.0,0.0,5.678640689457314e-06,17,13,16,12,13.666666666666666,17,-234,568.999898400454,17
wp29_2006,8,0.4872068352907776,0.2336957386908893,0.7111,1.0,0.7919495057758721,1.0,0.47733419132722227,1,1,2,1,1.3333333333333333,1,443,6.000000001228257,1
wp29_2006,9,0.04163016102579463,0.08715269653434671,0.0,0.08543924577204005,0.29534357508634035,0.0,0.042927619186713784,5,6,3,12,7.0,5,451,189.00002909547777,5
wp29_2006,10,0.06978253520059358,0.06079603427597572,0.1333,0.14322291813568847,0.20602596165297127,0.18745605400084378,0.08795952315885643,3,4,5,2,3.6666666666666665,3,280,45.000006221866016,3
wp29_2006,11,0.00035572422504077375,0.012448454328184448,0.0,0.0007221090119072244,0.04218539588314508,0.0,0.00426805951774174,14,12,12,12,12.0,13,353,432.00012643914295,13
wp29_2006,12,3.910602495808752e-06,0.04744199206506777,0.0,0.0,0.16077170418006434,0.0,0.01581530088918786,9,17,8,12,12.333333333333334,15,881,497.0007214797639,16
wp29_2006,13,0.03365745609564422,0.004541455650673153,0.0,0.06907500712291567,0.01539011185313436,0.0,0.01273297058210579,11,7,14,12,11.0,10,86,389.00000824455003,10
wp29_2006,14,0.04286863221499845,0.0,0.0,0.08798124855249588,0.0,0.0,0.014289544071666152,10,5,16,12,11.0,10,336,425.0000137577692,12
wp29_2006,15,1.1742600262925715e-05,0.05411901317052175,0.0,1.6075432576945158e-05,0.18339883291651782,0.0,0.018043585256928226,8,14,7,12,11.0,10,-168,388.99991308512085,9
wp29_2006,16,4.128031829578611e-06,0.026649514061241775,0.0,4.462808467518397e-07,0.09031003136040651,0.0,0.008884547364357119,12,15,9,12,12.0,13,-798,449.99951362808747,14
wp29_2006,17,0.2011860046194138,0.2950891906447215,0.0889,0.4129328536885051,1.0,0.12501757839966252,0.19505839842137843,2,2,1,3,2.0,2,-924,13.99999743812884,2
wp2_2005,1,0.21674004133722635,0.27410510791845466,0.3478,0.632708157805106,1.0,1.0,0.279548383085227,1,2,1,1,1.3333333333333333,1,-538,5.999998508347545,1
wp2_2005,2,0.04617622135110736,0.10963430882460762,0.0435,0.13478740768080566,0.399971783295711,0.12507188039102932,0.06643684339190499,4,7,3,6,5.333333333333333,3,527,94.00005025447427,3
wp2_2005,3,4.506004186378047e-06,0.06844893355187139,0.087,0.0,0.24971783295711042,0.25014376078205863,0.051817813185352585,7,17,6,4,9.0,9,-804,340.9993416347694,9
wp2_2005,4,0.12259048563015242,0.03706391299399334,0.0,0.35786078744631,0.13521788512244629,0.0,0.05321813287471525,6,3,8,12,7.666666666666667,7,30,217.00000030061784,8
wp2_2005,5,9.216092190893606e-06,0.015372006263767737,0.0435,1.3749988435711159e-05,0.056080699774266364,0.12507188039102932,0.019627074118652877,11,15,12,6,11.0,12,36,405.0000219480894,12
wp2_2005,6,9.55141474124633e-06,0.002320302832266828,0.0,1.4728883349174107e-05,0.008465011286681715,0.0,0.0007766180823360248,15,14,13,12,13.0,15,-15,508.9999922346695,15
wp2_2005,7,0.00041417216487351776,0.0,0.0,0.0011959235085523025,0.0,0.0,0.0001380573882911726,16,12,15,12,13.0,15,443,513.000158787177,16
wp2_2005,8,8.815861877772532e-06,0.02117276334443481,0.1739,1.258161065343619e-05,0.07724322799097066,0.5,0.06502719306877086,5,16,11,3,10.0,10,524,386.00037207844775,11
wp2_2005,9,0.018946722522560834,0.0,0.0,0.0552973230701183,0.0,0.0,0.006315574174186944,14,9,15,12,12.0,14,-410,449.999926780387,14
wp2_2005,10,0.3425566489778215,0.030453974673502138,0.2609,1.0,0.11110327313769758,0.7501437607820587,0.2113035412171079,2,1,9,2,4.0,2,920,86.00000016373718,2
wp2_2005,11,0.05447236099798751,0.17598604558577638,0.0,0.15900602612196563,0.6420385483590901,0.0,0.07681946886125463,3,6,2,12,6.666666666666667,4,-791,183.9999489757004,5
wp2_2005,12,0.01136982851845268,0.022042876906534867,0.0,0.033178372248983554,0.0804176072234763,0.0,0.011137568474995849,13,10,10,12,10.666666666666666,11,-452,343.9998958191311,10
wp2_2005,13,0.055736015147692955,0.09049181045840624,0.0,0.16269496567649852,0.33013544018058666,0.0,0.048742608535366404,9,5,5,12,7.333333333333333,6,-657,193.99997353856125,6
wp2_2005,14,0.043413784325441,0.0,0.0,0.12672312584129902,0.0,0.0,0.014471261441813666,12,8,15,12,11.666666666666666,13,197,433.00002633763876,13
wp2_2005,15,1.3470148666486692e-05,0.0,0.0,2.616870063136221e-05,0.0,0.0,4.490049555495564e-06,17,13,15,12,13.333333333333334,17,-761,537.9996696610642,17
wp2_2005,16,0.008134112335383553,0.100933173203607,0.0435,0.02373246379551296,0.36822799097065445,0.12507188039102932,0.05085576184633018,8,11,4,6,7.0,5,303,173.00008792078714,4
wp2_2005,17,0.07940404716963746,0.051974783442776944,0.0,0.23178818989774108,0.18961625282167038,0.0,0.043792943537471464,10,4,7,12,7.666666666666667,7,-644,208.99998565422413,7
wp30_2006,1,0.16276084680324193,0.14850528414007746,0.3607,1.0,0.39356395040285624,1.0,0.2239887103144398,2,1,2,1,1.3333333333333333,1,-263,5.999999999270809,1
wp30_2006,2,0.06282239282088053,0.06597483876279707,0.032799999999999996,0.3859451577424431,0.17484440584744543,0.09093429442750206,0.05386574386122587,4,8,5,6,6.333333333333333,4,863,125.0001148865419,4
wp30_2006,3,0.08187297588432671,0.3773345703743086,0.3607,0.5029982270244991,1.0,1.0,0.27330251541954514,1,5,1,1,2.3333333333333335,2,152,27.00000611586482,2
wp30_2006,4,0.09215178386407588,0.02958431243731331,0.016399999999999998,0.56615461539243,0.07840339783329749,0.04546714721375103,0.04604536543379639,8,4,8,9,7.0,5,410,161.00000914865814,5
wp30_2006,5,9.58842599089051e-06,0.015401411035686074,0.016399999999999998,2.5584976496134073e-06,0.04081632653061227,0.04546714721375103,0.010603666487225653,14,16,12,9,12.333333333333334,12,918,481.00065190984435,13
wp30_2006,6,0.049689289492941095,0.02703439171157663,0.032799999999999996,0.3052510368006344,0.07164567954841518,0.09093429442750206,0.03650789373483924,9,9,9,6,8.0,8,-80,197.99998574774798,7
wp30_2006,7,0.013487131330734845,0.0,0.0,0.0828130298688864,0.0,0.0,0.004495710443578282,16,13,16,14,14.333333333333334,16,386,621.0001675959654,16
wp30_2006,8,9.172026213502837e-06,0.03375202843990777,0.0492,0.0,0.08944854537559707,0.13640144164125312,0.027653733488707092,11,17,7,4,9.333333333333334,10,528,354.0004323763587,11
wp30_2006,9,0.03876277223023005,0.007864550316095016,0.0,0.2381149088456964,0.020842379504993496,0.0,0.015542440848775022,13,11,14,14,13.0,14,-449,512.9998694925703,14
wp30_2006,10,0.07301848010853565,0.016056790228693992,0.06559999999999999,0.44859328287924344,0.04255319148936172,0.18186858885500412,0.05155842344574321,6,7,11,3,7.0,5,851,179.00008138948817,6
wp30_2006,11,0.007157943172744462,0.1182188409034577,0.016399999999999998,0.043924409111764005,0.3132997880003067,0.04546714721375103,0.04725892802540072,7,14,3,9,8.666666666666666,9,-609,285.99968498579256,9
wp30_2006,12,0.07973797456652786,0.02621516772031672,0.0,0.48988007434973363,0.06947459834997832,0.0,0.035317714095614856,10,6,10,14,10.0,11,480,332.00003107214104,10
wp30_2006,13,0.10799558311199006,0.053085714633641375,0.0,0.6635041466314808,0.14068606165870615,0.0,0.053693765915210474,5,3,6,14,7.666666666666667,7,122,241.00000121414578,8
wp30_2006,14,0.021518704587592644,0.0,0.0,0.13216166648267944,0.0,0.0,0.007172901529197548,15,12,16,14,14.0,15,35,596.0000125487724,15
wp30_2006,15,0.004037631302862052,0.004423809552803447,0.0,0.02475218323969681,0.011723838471558843,0.0,0.002820480285221833,17,15,15,14,14.666666666666666,17,521,646.00031776886,17
wp30_2006,16,0.04631757894568752,0.010322222289874708,0.0,0.2845341344899648,0.027355623100303962,0.0,0.01887993374518741,12,10,13,14,12.333333333333334,12,-544,464.99987450363824,12
wp30_2006,17,0.15865015132542426,0.06622606745345012,0.0492,0.9747425304013039,0.17551020408163276,0.13640144164125312,0.09135873959295814,3,2,4,4,3.3333333333333335,3,-667,35.999998135889214,3
wp31_2006,1,0.025523087850358867,0.016691797938337832,0.0638,0.09875389149667937,0.03946296296296294,0.14279319606087734,0.035338295262898896,6,8,11,4,7.666666666666667,6,778,201.00010376537003,6
wp31_2006,2,0.02779140897498611,0.07202303239935073,0.0,0.10753240905220462,0.17027777777777775,0.0,0.03327148045811228,7,7,5,12,8.0,7,-231,217.99997796495347,7
wp31_2006,3,0.16642349923706026,0.4229737628673127,0.4468,0.6440456147495541,1.0,1.0,0.3453990873681243,1,4,1,1,2.0,1,-155,17.999996561990354,2
wp31_2006,4,0.21212426718177477,0.09413239624596077,0.0851,0.8209098996816928,0.22254901960784315,0.1904655326768129,0.1304522211425785,3,3,4,3,3.3333333333333335,3,338,34.00000334947627,3
wp31_2006,5,1.1546292951636252e-05,0.01973877560047459,0.0,2.2934491191868867e-05,0.04666666666666666,0.0,0.0065834406311420755,11,14,10,12,12.0,12,-195,439.99989909035446,12
wp31_2006,6,1.1966398601565404e-05,0.011984256614573856,0.0,2.4560321319287196e-05,0.028333333333333325,0.0,0.003998741004391807,13,13,13,12,12.666666666666666,13,824,482.0003575421497,13
wp31_2006,7,0.00022224661938074336,0.0,0.0,0.0008383554183398148,0.0,0.0,7.408220646024778e-05,15,10,16,12,12.666666666666666,13,294,500.0000679047007,14
wp31_2006,8,0.22724112706526528,0.0988701170702343,0.2979,0.8794129125183097,0.2337499999999999,0.6667412712623098,0.20800374804516653,2,2,3,2,2.3333333333333335,2,724,17.000002014513296,1
wp31_2006,9,0.0001045004896388179,0.03084183687574154,0.0,0.00038267193692599784,0.07291666666666664,0.0,0.01031544578846012,10,11,7,12,10.0,10,-494,313.99985662119013,9
wp31_2006,10,0.25840017369949225,0.032075510350771205,0.0213,1.0,0.07583333333333332,0.04767233661593554,0.10392522801675448,4,1,6,6,4.333333333333333,4,-968,72.99999993756077,4
wp31_2006,11,0.040756071652314714,0.026544314990198655,0.0,0.15770630977496708,0.06275641025641024,0.0,0.022433462214171123,9,5,8,12,8.333333333333334,8,784,233.00003164934105,8
wp31_2006,12,5.620145339121639e-06,0.01374664729318766,0.0,0.0,0.032499999999999994,0.0,0.004584089146175595,12,17,12,12,13.666666666666666,16,-114,576.999906616176,16
wp31_2006,13,0.0014022164698457144,0.005287172035841407,0.0,0.005404898459726631,0.012499999999999995,0.0,0.0022297961685623737,14,9,14,12,11.666666666666666,11,786,421.0001402951834,11
wp31_2006,14,5.624863743988835e-06,0.0,0.0,1.826046564177007e-08,0.0,0.0,1.8749545813296118e-06,17,16,16,12,14.666666666666666,17,669,656.0004753199198,17
wp31_2006,15,1.687594691804697e-05,0.0,0.0,4.356052178385561e-05,0.0,0.0,5.62531563934899e-06,16,12,16,12,13.333333333333334,15,-737,543.9997357589588,15
wp31_2006,16,5.9326251828502405e-06,0.025025947636315996,0.0638,1.209312810314763e-06,0.05916666666666665,0.14279319606087734,0.029610626753832945,8,15,9,4,9.333333333333334,9,-806,321.99950875218394,10
wp31_2006,17,0.039953834487145345,0.13006443208169863,0.0213,0.15460161134330588,0.30749999999999994,0.04767233661593554,0.06377275552294799,5,6,2,6,4.666666666666667,5,247,76.00001593301356,5
wp32_2006,1,0.07107045895895318,0.04815496848117865,0.0941,0.1876877870302459,0.23922558922558934,0.1290101453249246,0.07110847581337727,3,6,8,2,5.333333333333333,3,858,104.0000554580953,3
wp32_2006,2,0.05381211523637614,0.09488663740133722,0.0,0.14210841856675266,0.4713804713804715,0.0,0.04956625087923779,7,8,4,12,8.0,8,-393,223.99994768919066,8
wp32_2006,3,3.648463493192589e-06,0.14876869221138217,0.0235,0.0,0.7390572390572386,0.03221826158486427,0.05742411355829178,4,17,2,6,8.333333333333334,9,-873,328.9992851872364,10
wp32_2006,4,0.005319075868084031,0.061635022106717965,0.0588,0.014038069244029335,0.3061921738392328,0.08061420345489444,0.04191803265826733,9,11,7,3,7.0,5,-752,178.99978173920715,6
