doc_x,sdg_x,score_a_norm,fuzz_x,rc2_x,rc_rank2_x,index1,doc_y,sdg_y,score_b_norm,fuzz_y,rc2_y,rc_rank2_y,doc,sdg,score_c_norm,fuzz,rc2,rc_rank2,dispersion
2008wess,14,0.06552616975887843,750,656.0002689025052,15,4143,2008wess,9,0.09267550143266472,76,308.0000101415993,9,2008wess,15,0.03489263803680982,-313,433.9999090488683,12,0.0008357264630540444
2008wess,6,0.045397562613119835,-192,458.9999167168359,13,4144,2008wess,15,0.08107091690544413,-313,433.9999090488683,12,2008wess,6,0.019938650306748466,-192,458.9999167168359,13,0.0009429830736305334
2008wess,4,0.02673489634510925,581,513.0003008260483,14,4145,2008wess,4,0.06689581276636726,581,513.0003008260483,14,2008wess,7,0.014953987730061352,95,774.0000778636686,17,0.0007416070339489327
2008wess,5,0.008783571489516652,-325,705.99980177589,16,4146,2008wess,5,0.060753939828080215,-325,705.99980177589,16,2008wess,12,0.009969325153374233,-764,405.9998638511509,11,0.0008802337141092808
2008wess,3,0.0032395230536041743,-115,340.9999183746822,10,4147,2008wess,14,0.018266475644699135,750,656.0002689025052,15,2008wess,5,0.0,-325,705.99980177589,16,9.499465771137253e-05
2008wess,7,0.0,95,774.0000778636686,17,4148,2008wess,7,0.0,95,774.0000778636686,17,2008wess,14,0.0,750,656.0002689025052,15,
2008_public_sector_report-out,17,1.0,259,35.00000000256087,3,4149,2008_public_sector_report-out,16,1.0,-445,5.999998766198209,1,2008_public_sector_report-out,16,1.0,-445,5.999998766198209,1,
2008_public_sector_report-out,16,0.722142803382191,-445,5.999998766198209,1,4150,2008_public_sector_report-out,1,0.4580957937016845,606,17.000005993513607,2,2008_public_sector_report-out,1,0.4067871308946672,606,17.000005993513607,2,0.028633767061719995
2008_public_sector_report-out,1,0.4501836321657437,606,17.000005993513607,2,4151,2008_public_sector_report-out,17,0.33809293145455727,259,35.00000000256087,3,2008_public_sector_report-out,11,0.22036139268400176,298,74.00002842079806,4,0.01320721702793512
2008_public_sector_report-out,13,0.4340151522419515,983,290.0000218973812,8,4152,2008_public_sector_report-out,11,0.2976020032938306,298,74.00002842079806,4,2008_public_sector_report-out,8,0.19501983252534152,-682,305.9997041714464,9,0.014375068635327046
2008_public_sector_report-out,10,0.3762810258185923,-675,160.99997268532547,5,4153,2008_public_sector_report-out,3,0.2869495434400688,462,345.0003279384124,11,2008_public_sector_report-out,17,0.1018069634200088,259,35.00000000256087,3,0.019598983268335046
2008_public_sector_report-out,5,0.35277772397557583,-135,199.99999127408364,6,4154,2008_public_sector_report-out,2,0.16339278613619443,-896,360.9994539999468,12,2008_public_sector_report-out,10,0.08483913618334067,-675,160.99997268532547,5,0.018971402904906523
2008_public_sector_report-out,11,0.21309328793592475,298,74.00002842079806,4,4155,2008_public_sector_report-out,13,0.1556263455017766,983,290.0000218973812,8,2008_public_sector_report-out,4,0.06787130894667254,-621,210.99988936695934,7,0.005348803182512026
2008_public_sector_report-out,6,0.1443217431110362,-690,457.99990787282866,13,4156,2008_public_sector_report-out,5,0.11636313685230304,-135,199.99999127408364,6,2008_public_sector_report-out,3,0.05927721463199647,462,345.0003279384124,11,0.0018788430006493276
2008_public_sector_report-out,4,0.1300082757077516,-621,210.99988936695934,7,4157,2008_public_sector_report-out,4,0.08941918402879562,-621,210.99988936695934,7,2008_public_sector_report-out,2,0.016967827236668134,-896,360.9994539999468,12,0.003279136075814422
2008_public_sector_report-out,9,0.0852775173357962,-394,343.99990913720484,10,4158,2008_public_sector_report-out,10,0.07402250937029742,-675,160.99997268532547,5,2008_public_sector_report-out,5,0.016967827236668134,-135,199.99999127408364,6,0.0013413542865186386
2008_public_sector_report-out,15,0.06873215587760659,58,521.0000168695974,15,4159,2008_public_sector_report-out,8,0.05856113131429975,-682,305.9997041714464,9,2008_public_sector_report-out,9,0.016967827236668134,-394,343.99990913720484,10,0.0007521664007347998
2008_public_sector_report-out,12,0.0631685312577098,-576,483.9997935941114,14,4160,2008_public_sector_report-out,9,0.05682598668276498,-394,343.99990913720484,10,2008_public_sector_report-out,12,0.008373732921992066,-576,483.9997935941114,14,0.0008983864484725782
2008_public_sector_report-out,8,0.04438873101508729,-682,305.9997041714464,9,4161,2008_public_sector_report-out,6,0.04122775942219677,-690,457.99990787282866,13,2008_public_sector_report-out,15,0.008373732921992066,58,521.0000168695974,15,0.0003977431477221444
2008_public_sector_report-out,7,8.031540340418783e-06,677,710.0003507364345,16,4162,2008_public_sector_report-out,12,0.022123094052068807,-576,483.9997935941114,14,2008_public_sector_report-out,6,0.0,-690,457.99990787282866,13,0.00016308455747332946
2008_public_sector_report-out,2,1.4602132542846578e-08,-896,360.9994539999468,12,4163,2008_public_sector_report-out,14,0.009868635091854221,24,739.000019665792,17,2008_public_sector_report-out,7,0.0,677,710.0003507364345,16,3.246327149109072e-05
2008_public_sector_report-out,3,8.705331052315386e-09,462,345.0003279384124,11,4164,2008_public_sector_report-out,15,0.009630052705018188,58,521.0000168695974,15,2008_public_sector_report-out,13,0.0,983,290.0000218973812,8,3.091261042290235e-05
2008_public_sector_report-out,14,0.0,24,739.000019665792,17,4165,2008_public_sector_report-out,7,0.0,677,710.0003507364345,16,2008_public_sector_report-out,14,0.0,24,739.000019665792,17,
2007wess,3,1.0,-872,3.0,1,4166,2007wess,3,1.0,-872,3.0,1,2007wess,3,1.0,-872,3.0,1,
2007wess,1,0.730868965116319,594,57.0000017035557,3,4167,2007wess,2,0.08740863226124887,301,189.00008733460982,8,2007wess,1,0.9188416160171613,594,57.0000017035557,3,0.19010928732031784
2007wess,8,0.6140990757713004,-568,53.999994347257825,2,4168,2007wess,5,0.0801120585563177,-978,216.9998698340574,9,2007wess,8,0.8187343582409724,-568,53.999994347257825,2,0.14543010582950744
2007wess,11,0.282154239233054,-718,152.99998405833256,5,4169,2007wess,11,0.0666115623344579,-718,152.99998405833256,5,2007wess,10,0.2938863067572399,-146,184.9999940733096,6,0.01637501607090759
2007wess,10,0.26460191205295563,-146,184.9999940733096,6,4170,2007wess,17,0.05670190975993122,-556,141.99996411378913,4,2007wess,4,0.22488380407579547,421,187.00007500251758,7,0.012180848105066241
2007wess,17,0.2518779831173074,-556,141.99996411378913,4,4171,2007wess,8,0.046346185735071904,-568,53.999994347257825,2,2007wess,16,0.10010725777618876,983,332.0005086889013,10,0.011361320945458624
2007wess,13,0.19503393238452119,773,414.0000741051324,12,4172,2007wess,1,0.04134432659617807,594,57.0000017035557,3,2007wess,9,0.06256703611011799,-908,361.9996747002557,11,0.006936396155843813
2007wess,5,0.18901935370041653,-978,216.9998698340574,9,4173,2007wess,6,0.03496244084306278,845,453.00069199814925,14,2007wess,2,0.05005362888809438,301,189.00008733460982,8,0.007212124838060474
2007wess,4,0.11441337022052388,421,187.00007500251758,7,4174,2007wess,4,0.03281014205672461,421,187.00007500251758,7,2007wess,17,0.037540221666070794,-556,141.99996411378913,4,0.0020984902447564744
2007wess,12,0.10571342023499532,649,446.0001496261885,13,4175,2007wess,16,0.024847665291041616,983,332.0005086889013,10,2007wess,6,0.031104755094744366,845,453.00069199814925,14,0.0020241457349128786
2007wess,2,0.10009349459382508,301,189.00008733460982,8,4176,2007wess,12,0.021963290196160862,649,446.0001496261885,13,2007wess,11,0.018591347872720772,-718,152.99998405833256,5,0.002126383125733635
2007wess,9,0.050924837801699284,-908,361.9996747002557,11,4177,2007wess,10,0.020051495020490917,-146,184.9999940733096,6,2007wess,5,0.012513407222023595,-978,216.9998698340574,9,0.0004142373435534396
2007wess,7,0.01894418916765834,-55,649.9999761197594,15,4178,2007wess,9,0.01679009923651642,-908,361.9996747002557,11,2007wess,13,0.006077940650697176,773,414.0000741051324,12,4.74884659832322e-05
2007wess,16,0.003976484980241234,983,332.0005086889013,10,4179,2007wess,13,0.012409490118058473,773,414.0000741051324,12,2007wess,7,0.0,-55,649.9999761197594,15,4.0153908907121163e-05
2007wess,14,0.0015249188214515653,182,675.0001110055778,16,4180,2007wess,14,0.0038863159173130246,182,675.0001110055778,16,2007wess,12,0.0,649,446.0001496261885,13,3.834170844253456e-06
2007wess,15,0.0003249305375420075,-550,769.9996091694662,17,4181,2007wess,7,9.342105570464483e-06,-55,649.9999761197594,15,2007wess,14,0.0,182,675.0001110055778,16,3.421053125968082e-08
2007wess,6,0.0,845,453.00069199814925,14,4182,2007wess,15,0.0,-550,769.9996091694662,17,2007wess,15,0.0,-550,769.9996091694662,17,
2007_rwss,8,1.0,31,6.000000000085951,1,4183,2007_rwss,3,1.0,-272,97.99995159076256,5,2007_rwss,8,1.0,31,6.000000000085951,1,
2007_rwss,1,0.3416075144897856,492,57.000001411025906,3,4184,2007_rwss,8,0.7096244131455405,31,6.000000000085951,1,2007_rwss,1,0.3580173775671406,492,57.000001411025906,3,0.04322220479510798
2007_rwss,10,0.31535632453882784,171,139.00000174037936,7,4185,2007_rwss,5,0.33007629107981223,-86,69.9999965388584,4,2007_rwss,10,0.3364928909952607,171,139.00000174037936,7,0.00011743410183497267
2007_rwss,4,0.13801259126762228,-425,56.99999056377432,2,4186,2007_rwss,4,0.2801815796741234,-425,56.99999056377432,2,2007_rwss,3,0.08945497630331754,-272,97.99995159076256,5,0.009824416744819034
2007_rwss,5,0.12388980168007235,-86,69.9999965388584,4,4187,2007_rwss,17,0.2550234741784039,889,155.00008480163507,8,2007_rwss,4,0.07780410742496051,-425,56.99999056377432,2,0.00845443920506113
2007_rwss,2,0.09155990240935317,-13,107.99999916061803,6,4188,2007_rwss,2,0.21678403755868558,-13,107.99999916061803,6,2007_rwss,2,0.027251184834123223,-13,107.99999916061803,6,0.009289899573663267
2007_rwss,17,0.07522828418840893,889,155.00008480163507,8,4189,2007_rwss,1,0.2154202279202281,492,57.000001411025906,3,2007_rwss,5,0.027251184834123223,-86,69.9999965388584,4,0.009560528654282826
2007_rwss,13,0.06716696445003624,-62,457.999991721901,12,4190,2007_rwss,16,0.1895266040688577,974,272.000348653113,9,2007_rwss,16,0.023301737756714062,974,272.000348653113,9,0.007421124283499074
2007_rwss,3,0.06400610662298735,-272,97.99995159076256,5,4191,2007_rwss,11,0.16259258669159252,-399,301.9998841610574,10,2007_rwss,17,0.019549763033175356,889,155.00008480163507,8,0.005359484989644322
2007_rwss,9,0.05789335858632385,528,344.0001217654992,11,4192,2007_rwss,12,0.12834507042253523,171,494.00007416386194,13,2007_rwss,9,0.0059241706161137445,528,344.0001217654992,11,0.0037751861513915814
2007_rwss,11,0.03691890783168283,-399,301.9998841610574,10,4193,2007_rwss,10,0.11287726358148902,171,139.00000174037936,7,2007_rwss,11,0.0059241706161137445,-399,301.9998841610574,10,0.0030282182730227503
2007_rwss,16,0.03632230906259924,974,272.000348653113,9,4194,2007_rwss,9,0.08620892018779344,528,344.0001217654992,11,2007_rwss,6,0.0019747235387045817,161,629.0001319098919,15,0.0017939717476658304
2007_rwss,12,0.027998515117502835,171,494.00007416386194,13,4195,2007_rwss,13,0.06219904899482364,-62,457.999991721901,12,2007_rwss,15,0.0019747235387045817,406,625.000288419324,14,0.0009123139370458414
2007_rwss,14,0.006037232427319114,-247,676.9998720626819,16,4196,2007_rwss,6,0.043583724569640145,161,629.0001319098919,15,2007_rwss,7,0.0,-833,738.9994917622043,17,0.0005576213824895171
2007_rwss,7,2.3519084948992195e-06,-833,738.9994917622043,17,4197,2007_rwss,15,0.013215962441314564,406,625.000288419324,14,2007_rwss,12,0.0,171,494.00007416386194,13,5.82101953491256e-05
2007_rwss,15,9.224991623722645e-07,406,625.000288419324,14,4198,2007_rwss,14,0.003403755868544601,-247,676.9998720626819,16,2007_rwss,13,0.0,-62,457.999991721901,12,3.860804967239622e-06
2007_rwss,6,0.0,161,629.0001319098919,15,4199,2007_rwss,7,0.0,-833,738.9994917622043,17,2007_rwss,14,0.0,-247,676.9998720626819,16,
2007_World_Youth_Report,8,1.0,227,21.000000005035027,3,4200,2007_World_Youth_Report,3,1.0,867,11.00000857247577,1,2007_World_Youth_Report,3,1.0,867,11.00000857247577,1,
2007_World_Youth_Report,4,0.9304107253855752,-1,16.999999997224638,2,4201,2007_World_Youth_Report,4,0.5737397804062039,-1,16.999999997224638,2,2007_World_Youth_Report,8,0.7325307511122743,227,21.000000005035027,3,0.03193086993144269
2007_World_Youth_Report,3,0.4310427843398304,867,11.00000857247577,1,4202,2007_World_Youth_Report,5,0.553569378429887,-138,73.99999693769786,4,2007_World_Youth_Report,4,0.2986129285527349,-1,16.999999997224638,2,0.016258870716176856
2007_World_Youth_Report,5,0.18532140192397392,-138,73.99999693769786,4,4203,2007_World_Youth_Report,8,0.37863654106679534,227,21.000000005035027,3,2007_World_Youth_Report,1,0.19419000261711594,217,77.00000874519944,5,0.011911653441021977
2007_World_Youth_Report,1,0.17819710404006797,217,77.00000874519944,5,4204,2007_World_Youth_Report,16,0.27361331159636604,-382,109.99996356109723,6,2007_World_Youth_Report,10,0.15022245485475005,932,286.0000606850419,9,0.004185356198149693
2007_World_Youth_Report,10,0.17324266677109001,932,286.0000606850419,9,4205,2007_World_Youth_Report,1,0.13261803088902366,217,77.00000874519944,5,2007_World_Youth_Report,16,0.08793509552473174,-382,109.99996356109723,6,0.0018207179108787428
2007_World_Youth_Report,16,0.08624400301976942,-382,109.99996356109723,6,4206,2007_World_Youth_Report,11,0.1261704477609563,-669,248.99984589338703,7,2007_World_Youth_Report,5,0.042135566605600625,-138,73.99999693769786,4,0.0017669227338947618
2007_World_Youth_Report,17,0.07909015062584925,95,289.00001265991347,10,4207,2007_World_Youth_Report,2,0.10329651825828726,-614,271.99978021294754,8,2007_World_Youth_Report,2,0.0329756608217744,-614,271.99978021294754,8,0.0012762528990755383
2007_World_Youth_Report,13,0.05717329604068363,-578,420.9998969235813,12,4208,2007_World_Youth_Report,17,0.08960529034924575,95,289.00001265991347,10,2007_World_Youth_Report,9,0.021983773881182934,520,398.00015114463736,11,0.0011438010356808477
2007_World_Youth_Report,11,0.052261349142011894,-669,248.99984589338703,7,4209,2007_World_Youth_Report,6,0.060094295576833254,-784,468.99952211992894,13,2007_World_Youth_Report,11,0.020151792724417694,-669,248.99984589338703,7,0.00044796369955011175
2007_World_Youth_Report,9,0.05193517519278902,520,398.00015114463736,11,4210,2007_World_Youth_Report,12,0.05340864733301189,544,606.0004455846515,15,2007_World_Youth_Report,7,0.012823868097356713,-1000,605.9994819266473,14,0.0005298316280780157
2007_World_Youth_Report,2,0.022803692598858394,-614,271.99978021294754,8,4211,2007_World_Youth_Report,13,0.04312244589161312,-578,420.9998969235813,12,2007_World_Youth_Report,6,0.00732792462706098,-784,468.99952211992894,13,0.00032226648037453614
2007_World_Youth_Report,15,1.642914211269953e-05,540,681.000234460723,16,4212,2007_World_Youth_Report,14,0.032329912057128436,-209,713.9998515648595,17,2007_World_Youth_Report,17,0.00732792462706098,95,289.00001265991347,10,0.00028711975329644726
2007_World_Youth_Report,7,2.8138020147829197e-06,-1000,605.9994819266473,14,4213,2007_World_Youth_Report,9,0.01715230419508164,520,398.00015114463736,11,2007_World_Youth_Report,12,0.00366396231353049,544,606.0004455846515,15,8.157406597981214e-05
2007_World_Youth_Report,6,9.466668643116018e-07,-784,468.99952211992894,13,4214,2007_World_Youth_Report,10,0.008869732366322576,932,286.0000606850419,9,2007_World_Youth_Report,13,0.00366396231353049,-578,420.9998969235813,12,1.9862180875530598e-05
2007_World_Youth_Report,14,7.038416772011587e-10,-209,713.9998515648595,17,4215,2007_World_Youth_Report,15,0.003288099010355673,540,681.000234460723,16,2007_World_Youth_Report,15,0.001831981156765245,540,681.000234460723,16,2.7146703427898402e-06
2007_World_Youth_Report,12,0.0,544,606.0004455846515,15,4216,2007_World_Youth_Report,7,0.0,-1000,605.9994819266473,14,2007_World_Youth_Report,14,0.0,-209,713.9998515648595,17,
2006wess,17,1.0,199,11.0,2,4217,2006wess,17,1.0,199,11.0,2,2006wess,8,1.0,108,9.000000299739032,1,
2006wess,8,0.779572291887861,108,9.000000299739032,1,4218,2006wess,8,0.5378559300954915,108,9.000000299739032,1,2006wess,10,0.38615241635687736,324,36.000007193738135,3,0.039369992350266045
2006wess,9,0.7311215547359601,-594,108.99999404776858,5,4219,2006wess,2,0.3375365437786358,527,83.00002120956421,4,2006wess,17,0.3464219330855019,199,11.0,2,0.05049698498190289
2006wess,10,0.6229064778568733,324,36.000007193738135,3,4220,2006wess,10,0.30409419063995213,324,36.000007193738135,3,2006wess,16,0.17170074349442377,-585,121.99989586104228,6,0.053792652341519615
2006wess,2,0.373138599341381,527,83.00002120956421,4,4221,2006wess,16,0.2509561763041307,-585,121.99989586104228,6,2006wess,1,0.14846654275092935,989,155.00009447685994,7,0.012651700416284366
2006wess,12,0.20161850575893342,123,268.0000079418457,9,4222,2006wess,12,0.20866452540851532,123,268.0000079418457,9,2006wess,9,0.09572490706319703,-594,108.99999404776858,5,0.004003076338270352
2006wess,1,0.18704576202676698,989,155.00009447685994,7,4223,2006wess,3,0.1860082838572928,-337,325.99982565293,10,2006wess,2,0.0724907063197026,527,83.00002120956421,4,0.004335029593167261
2006wess,13,0.16762512536939878,402,456.00005370783106,12,4224,2006wess,9,0.18141214893640034,-594,108.99999404776858,5,2006wess,4,0.06273234200743495,-518,263.9998806068894,8,0.004212912432158905
2006wess,16,0.12610681014306568,-585,121.99989586104228,6,4225,2006wess,1,0.05379247912421187,989,155.00009447685994,7,2006wess,3,0.026486988847583638,-337,325.99982565293,10,0.0026498435108158634
2006wess,4,0.08444410433954959,-518,263.9998806068894,8,4226,2006wess,4,0.052810794369332614,-518,263.9998806068894,8,2006wess,11,0.009990706319702601,-136,389.9999410077545,11,0.0013962557861586086
2006wess,5,0.054585598611147486,-225,572.9999345576177,15,4227,2006wess,11,0.03958980374605835,-136,389.9999410077545,11,2006wess,7,0.00325278810408922,-760,545.9994602362644,13,0.0006967183339923491
2006wess,14,0.05255865823820881,132,629.0000473411949,16,4228,2006wess,15,0.02098000410948533,391,565.0002383807528,14,2006wess,5,0.0,-225,572.9999345576177,15,0.0006999640874694001
2006wess,11,0.005616565083958813,-136,389.9999410077545,11,4229,2006wess,7,0.017573457050470972,-760,545.9994602362644,13,2006wess,6,0.0,136,710.0001114395052,17,8.05565769243227e-05
2006wess,3,0.0009185398709068113,-337,325.99982565293,10,4230,2006wess,13,0.010483069724545256,402,456.00005370783106,12,2006wess,12,0.0,123,268.0000079418457,9,3.370311627754399e-05
2006wess,15,0.00046177411831537787,391,565.0002383807528,14,4231,2006wess,6,0.004542062745352503,136,710.0001114395052,17,2006wess,13,0.0,402,456.00005370783106,12,6.24872076649893e-06
2006wess,7,9.593417004307007e-05,-760,545.9994602362644,13,4232,2006wess,5,0.003163222269084777,-225,572.9999345576177,15,2006wess,14,0.0,132,629.0000473411949,16,3.2372391285230972e-06
2006wess,6,0.0,136,710.0001114395052,17,4233,2006wess,14,0.0,132,629.0000473411949,16,2006wess,15,0.0,391,565.0002383807528,14,
2005wess,17,1.0,-274,3.0,1,4234,2005wess,17,1.0,-274,3.0,1,2005wess,17,1.0,-274,3.0,1,
2005wess,10,0.6239401425925143,903,17.000002506152047,2,4235,2005wess,10,0.3134620923907961,903,17.000002506152047,2,2005wess,8,0.8973977695167288,106,56.00000683970593,4,0.0853594280667675
2005wess,2,0.26129687744780344,-769,53.99999238890407,3,4236,2005wess,2,0.2535466100056986,-769,53.99999238890407,3,2005wess,10,0.7282527881040893,903,17.000002506152047,2,0.0739089741111744
2005wess,13,0.24164255743582055,877,285.00001983265304,10,4237,2005wess,8,0.20984135178306243,106,56.00000683970593,4,2005wess,1,0.4665427509293681,648,101.00006182837615,5,0.01958117033967918
2005wess,9,0.19378124600741545,977,195.00003959402386,7,4238,2005wess,16,0.1584424717848579,-157,130.99997205158286,6,2005wess,16,0.13828996282527883,-157,130.99997205158286,6,0.0007890391816864817
2005wess,8,0.18848522841119444,106,56.00000683970593,4,4239,2005wess,1,0.09356442270803651,648,101.00006182837615,5,2005wess,2,0.133457249070632,-769,53.99999238890407,3,0.0022715792434730366
2005wess,1,0.13401656868163306,648,101.00006182837615,5,4240,2005wess,3,0.06922389187531096,608,459.0004978879845,11,2005wess,9,0.12825278810408924,977,195.00003959402386,7,0.0012859537873770761
2005wess,12,0.10739062113128012,524,272.00006980592565,8,4241,2005wess,12,0.06391192611130442,524,272.00006980592565,8,2005wess,4,0.07695167286245354,-328,463.9997670740089,12,0.0004978269146144107
2005wess,16,0.0749531704761897,-157,130.99997205158286,6,4242,2005wess,11,0.0569302451936615,-477,282.99986151586353,9,2005wess,11,0.07174721189591078,-477,282.99986151586353,9,9.244108473560367e-05
2005wess,14,0.055234371824990434,-769,549.9998224628027,15,4243,2005wess,15,0.04896360555287464,-300,520.9998447544128,14,2005wess,13,0.03605947955390335,877,285.00001983265304,10,9.558591184077116e-05
2005wess,11,0.031095516266778044,-477,282.99986151586353,9,4244,2005wess,9,0.034733522618873934,977,195.00003959402386,7,2005wess,3,0.0308550185873606,608,459.0004978879845,11,4.7226204790267355e-06
2005wess,5,0.029063432486326576,316,658.000113331977,16,4245,2005wess,4,0.025991318340437306,-328,463.9997670740089,12,2005wess,6,0.005204460966542752,-370,508.99983942240834,13,0.0001684636411316438
2005wess,6,0.026907248868079412,-370,508.99983942240834,13,4246,2005wess,13,0.024585346782256094,877,285.00001983265304,10,2005wess,12,0.005204460966542752,524,272.00006980592565,8,0.00014200349449949254
2005wess,15,0.020611149654649958,-300,520.9998447544128,14,4247,2005wess,6,0.01243199499228768,-370,508.99983942240834,13,2005wess,5,0.0,316,658.000113331977,16,0.00010771209342758093
2005wess,7,0.020362351742773944,633,706.0003861436728,17,4248,2005wess,14,0.009408164715828537,-769,549.9998224628027,15,2005wess,7,0.0,633,706.0003861436728,17,0.00010385552420631819
2005wess,4,0.014987130121753303,-328,463.9997670740089,12,4249,2005wess,7,0.002525054148383407,633,706.0003861436728,17,2005wess,14,0.0,-769,549.9998224628027,15,6.438221755077946e-05
2005wess,3,0.0,608,459.0004978879845,11,4250,2005wess,5,0.0,316,658.000113331977,16,2005wess,15,0.0,-300,520.9998447544128,14,
2005_rwss,8,1.0,922,26.00000002045061,2,4251,2005_rwss,3,1.0,-610,41.99997545608388,3,2005_rwss,1,1.0,967,19.000009570789047,1,
2005_rwss,10,0.8847749456404357,930,129.0000028483435,6,4252,2005_rwss,16,0.30862630051780227,934,45.000020719385944,4,2005_rwss,10,0.9688385269121813,930,129.0000028483435,6,0.12914902180891674
2005_rwss,1,0.8414027659312411,967,19.000009570789047,1,4253,2005_rwss,1,0.278105591913123,967,19.000009570789047,1,2005_rwss,8,0.8907324969647916,922,26.00000002045061,2,0.1158414755689711
2005_rwss,16,0.44280185731075267,934,45.000020719385944,4,4254,2005_rwss,8,0.22531621218679346,922,26.00000002045061,2,2005_rwss,3,0.5002023472278428,-610,41.99997545608388,3,0.021026201552585458
2005_rwss,3,0.43477924971066384,-610,41.99997545608388,3,4255,2005_rwss,11,0.20900459670011634,478,371.00013870877905,11,2005_rwss,16,0.17199514366653176,934,45.000020719385944,4,0.02023322999088198
2005_rwss,17,0.39079605343791085,605,108.0000390635669,5,4256,2005_rwss,17,0.1946135718751502,605,108.0000390635669,5,2005_rwss,17,0.1614730878186969,605,108.0000390635669,5,0.015362480052668357
2005_rwss,5,0.29576429216346356,461,194.0000440175359,8,4257,2005_rwss,2,0.1824331906571121,-659,256.9997641296563,9,2005_rwss,4,0.10926750303520842,-654,193.99991284655826,7,0.008829701461496298
2005_rwss,4,0.2634566539290458,-654,193.99991284655826,7,4258,2005_rwss,5,0.1796037127879574,461,194.0000440175359,8,2005_rwss,2,0.10400647511129096,-659,256.9997641296563,9,0.006361769601227873
2005_rwss,13,0.20639897100736246,909,302.000161988915,10,4259,2005_rwss,4,0.13551829619454178,-654,193.99991284655826,7,2005_rwss,5,0.06758397409955483,461,194.0000440175359,8,0.004818124257823485
2005_rwss,9,0.12482114836288574,968,440.00022339118846,12,4260,2005_rwss,13,0.08774772575089987,909,302.000161988915,10,2005_rwss,15,0.03642250101173614,-955,549.9994175265732,14,0.001970506368700913
2005_rwss,11,0.11433661592220035,478,371.00013870877905,11,4261,2005_rwss,10,0.07393284827998427,930,129.0000028483435,6,2005_rwss,13,0.020639417239983814,909,302.000161988915,10,0.002208636545432705
2005_rwss,2,0.11275945385952255,-659,256.9997641296563,9,4262,2005_rwss,12,0.06660895493675753,156,538.0000676781594,13,2005_rwss,9,0.01578308377175233,968,440.00022339118846,12,0.0023529256809836693
2005_rwss,12,0.10776644174213462,156,538.0000676781594,13,4263,2005_rwss,6,0.03540454319562669,588,683.000481708895,16,2005_rwss,6,0.0,588,683.000481708895,16,0.0030172220009844998
2005_rwss,14,0.034161917857611364,191,677.0000989313436,15,4264,2005_rwss,9,0.034530851728947216,968,440.00022339118846,12,2005_rwss,7,0.0,-295,769.9997903726397,17,0.00039325874417302367
2005_rwss,15,0.029231412239228226,-955,549.9994175265732,14,4265,2005_rwss,15,0.020112537873322754,-955,549.9994175265732,14,2005_rwss,11,0.0,478,371.00013870877905,11,0.00022369058515111863
2005_rwss,7,7.101512666284887e-06,-295,769.9997903726397,17,4266,2005_rwss,14,0.008560573269850429,191,677.0000989313436,15,2005_rwss,12,0.0,156,538.0000676781594,13,2.440755737348443e-05
2005_rwss,6,0.0,588,683.000481708895,16,4267,2005_rwss,7,0.0,-295,769.9997903726397,17,2005_rwss,14,0.0,191,677.0000989313436,15,
2005_World_Youth_Report,4,1.0,-685,58.99999999322706,4,4268,2005_World_Youth_Report,3,1.0,-59,40.99999619430309,2,2005_World_Youth_Report,16,1.0,-324,25.99999678926059,1,
2005_World_Youth_Report,8,0.6535807260905134,395,65.00000112065152,5,4269,2005_World_Youth_Report,5,0.6495069693834076,499,65.00002007912954,6,2005_World_Youth_Report,3,0.86336542870243,-59,40.99999619430309,2,0.014960276260997496
2005_World_Youth_Report,16,0.5336462150909763,-324,25.99999678926059,1,4270,2005_World_Youth_Report,4,0.5341960388757124,-685,58.99999999322706,4,2005_World_Youth_Report,1,0.6666666666666667,808,50.00001795453417,3,0.005873868345154069
2005_World_Youth_Report,1,0.49433064209590666,808,50.00001795453417,3,4271,2005_World_Youth_Report,16,0.4370706271430602,-324,25.99999678926059,1,2005_World_Youth_Report,10,0.4997707473635947,552,261.00005291853074,7,0.001206601522232201
2005_World_Youth_Report,5,0.48527310118418077,499,65.00002007912954,6,4272,2005_World_Youth_Report,1,0.3073213771978152,808,50.00001795453417,3,2005_World_Youth_Report,8,0.4915176524530033,395,65.00000112065152,5,0.01093901305135893
2005_World_Youth_Report,3,0.3825296828815409,-59,40.99999619430309,2,4273,2005_World_Youth_Report,8,0.24389798526994955,395,65.00000112065152,5,2005_World_Youth_Report,5,0.4442916093535076,499,65.00002007912954,6,0.010531814619590449
2005_World_Youth_Report,10,0.16012844663782008,552,261.00005291853074,7,4274,2005_World_Youth_Report,11,0.2268286489319599,850,389.0004397484915,11,2005_World_Youth_Report,4,0.3420449335167355,-685,58.99999999322706,4,0.008469552902994296
2005_World_Youth_Report,17,0.13878763027691626,-798,284.99989361510336,9,4275,2005_World_Youth_Report,2,0.14641791953253397,-684,271.999755155813,8,2005_World_Youth_Report,2,0.09399358092618064,-684,271.999755155813,8,0.0008021732416123536
2005_World_Youth_Report,13,0.10012695334721383,-656,417.99988313160725,13,4276,2005_World_Youth_Report,13,0.10031276776057349,-656,417.99988313160725,13,2005_World_Youth_Report,9,0.05960568546538286,611,371.00017754377944,10,0.0005498457044557901
2005_World_Youth_Report,12,0.08870086504752647,-769,412.9998226561945,12,4277,2005_World_Youth_Report,17,0.08569602532107863,-798,284.99989361510336,9,2005_World_Youth_Report,6,0.03851444291609354,742,477.00052687460254,14,0.0007923012910624034
